comp_id,salary,job_req,job_id,salary_min,comp_detail,job_desp,experience,salary_max,comp_name,address,education,job_title
,25-50万,"
本科及以上
3年以上经验
语言不限
20-38岁
",https://www.liepin.com/a/10167897.shtml,25,,"
               职位描述1. 根据部门的整体规划，针对国外新品牌、设计师、渠道上的发掘拓展、谈判、引入、维护，和供应商保持良好的合作关系；2. 做好与运营、内容、市场营销、法务等其他部门的沟通和配合工作，高效落地；3. 对商家进行统计、分析，筛选最优质供应商。职位要求1. 本科以上学历，热爱时尚、服装设计等领域，熟悉新鲜的潮流文化、时装、生活方式等；2. 2年以上时尚、消费品行业采购、招商经验；3. 有敏锐的市场嗅觉，国际视野，超前精准的流行趋势预见性；4. 擅长通过各种方式挖掘寻找品牌资源、渠道；5. 拥有优秀的谈判与沟通能力及数据分析能力，能独立完成合作项目；6. 具有一定的英语读、写能力，或汉语、日语、法语等小语种能力；7. 具有类似连卡佛等品牌集合店工作或海外留学经验者优先考虑。
",3年以上经验,50,,,本科及以上,海外时尚买手
,40-60万,"
统招本科
5年以上经验
语言不限
30-45岁
",https://www.liepin.com/a/10169507.shtml,40,,"
               1、根据公司的产品，负责针对用户、产品特点和市场状况指定运营战略规划，媒体宣传、市场推广和渠道建设等方案的策划和实施，拟定有效营销方案、市场开发等方面的发展规划并予以实施； 2、通过运营策略带动核心指标的提升，挖掘帮助用户成长并帮助用户推广方案的制定，提升用户成长空间，运用推广策划及落实，有效增加开放平台的用户使用数量，组织和管理用户体验，业务流程等的分析和改进；3、组织和监督产品运营数据进行深度分析，定期收集和分析运营数据，真实反应产品运营状况，为产品和运营策略制定提供有效的数据支持，并根据数据提出的有效的应对策略和产品需求分析；4、完成公司制定的关于用户量、活跃用户量、用户留存率等运营指标，建设并维护核心用户群；5、负责运营团队建设，根据需求完善团队，辅导与管理团队，提高团队战斗力；6、组织和监督产品运营数据进行深度分析，定期收集和分析运营数据，真实反应产品运营状况，为产品和运营策略制定提供有效的数据支持，并根据数据提出的有效的应对策略和产品需求分析；7、对本行业发展趋势、产品策略进行深入研究，为公司的战略发展提供决策依据。任职要求：1、本科以上学历，市场营销、中文、广告类等相关专业，5年以上互联网或电商营经验，3年以上知名互联网金融行业经验；2、熟悉互联网产品运营工作流程，网络社会化新媒体传播形式，有较丰富的运营经验；3、善于洞察用户心理，擅长活动策划，拥有较强的学习能力和执行力；能熟练使用各种网络营销推广工具，整合推广资源；4、较强的市场敏锐度和一定的数据分析整理能力。5、具有很强的领导能力、判断与决策能力、人际关系能力、沟通能力、影响力、执行力于倾听用户声音；
            ",5年以上经验,60,,,统招本科,运营总监
,20-50万,"
统招本科
3年以上经验
语言不限
20-40岁
",https://www.liepin.com/a/10165352.shtml,20,,"
               工作职责：1. 结合离线和实时计算大数据平台能力，构建支付宝支付运营支撑平台； 2. 围绕支付业务过程，埋点收集支付过程曝光、行为、结果数据，并从用户、商户、订单等维度对数据进行建模； 3. 使用Growth Hacking、A/B Testing等Data Technology实现通过数据驱动产品优化，降低用户支付障碍，提升支付成功率和用户支付体验等重要业务指标； 任职资格：1. 扎实的Java编程基础，熟悉Linux下高并发，多线程原理，三年以上分布式系统开发工作经验； 2. 对常见分布式开源项目（RPC，MQ，Spark等）原理有深入理解，深入源码研究，有造轮子或重构经验者更佳； 3. 具备良好业务理解和沟通能力，工作认真、严谨、敬业，对系统质量有近乎苛刻的要求意识； 4. 具有良好的数据敏感度，有数据分析，数据相关工作经验优先； 5. 愿景驱动，愿投身推动无现金社会事业挖掘自身潜力；
            ",3年以上经验,50,,,统招本科,高级java工程师
,180-240万,"
本科及以上
8年以上经验
语言不限
32-38岁
",https://www.liepin.com/a/10173201.shtml,180,,"
               【工作职责】1. 产品战略：负责制定产品战略与发展目标；2. 产品策划：负责产品结构框架，根据公司发展需求策划新产品；3．产品开发：负责产品定义、策划、设计、开发的全部流程，推动产品团队各项工作流程和业务标准的执行，负责产品质量控制及产品的最终发布；4. 产品管理：负责公司各项新产品以及对外合作产品线的管理，产品生命周期的管理，产品投入产出分析，目标市场评估；建立产品手册、产品说明相关系列文档，对业务部门进行系统的产品培训，进行产品的销售支持。5. 用户体验：负责用户行为分析和用户调研，深入了解和挖掘用户和客户需求，收集业务部门需求，不断完善产品用户体验，以适应市场需求；6. 数据分析：组织商业智能系统规划与商业运营模式的调研分析，进行用户数据调研、监测和分析找到业务提升方案，为公司决策提供核心依据；通过竞争对手分析，研究竞争策略，提升产品竞争优势；7. 团队管理：产品团队发展和管理，明确团队架构和工作职能、招聘录用以及团队成员的发展和职业规划。【任职要求】1. 8年以上知名互联网或医疗机构产品设计工作经验，其中3年以上管理经验，有知名互联网公司或医疗机构产品设计工作经验者优先；2. 熟悉互联网及医疗行业产品特性，尤其是互联网与医疗行业交叉部分的特点，具备业务拓展的敏锐性和营销意识；3. 拥有能够基于用户需求、在用户体验、产品结构逻辑、功能等多方面对产品进行把关；4. 具备良好的创新意识和能力，能够深刻地把握市场需求，进而优化现有产品，并有力地推进产品创新；5. 具有良好的团队管理意识，能够有效地激励下属，实现团队的合理分工和优化配置；6. 优秀的内、外部资源协调及统筹能力；逻辑思维能力强，具备优秀的沟通表达能力，良好的责任意识和敬业精神。
",8年以上经验,240,,,本科及以上,首席产品官CPO
,50-60万,"
学历不限
6年以上经验
语言不限
28-38岁
",https://www.liepin.com/a/10165034.shtml,50,,"
               风控副总监①负责互联网信贷产品的全流程风险政策和规则，包括准入、授信、审批、监控、催收、反欺诈等；	②推动风险政策与策略在具体业务层面进行落实，并及时了解产品需求和变化，在合理控制风险前提下推动业务发展；	③监测和分析风险政策与策略的执行情况和效果，持续优化与完善；	④通过数据挖掘和其他手段，发现和了解风险变化趋势，提出建模构想；	⑤监控风险指标，跟踪整体资产质量；	⑥参与和跟进与风险管理相关的系统项目开发；根据业务发展组建风控团队。任职条件：	1，计算机、统计学、数学、计量经济学、金融学等相关专业本科及以上学历，8年以上金融从业经验，5年以上金融行业风险管理团队管理经验，有银行、信用卡中心、消费金融机构、的相关经验，对信贷政策、风险模型、审批、催收各模块均有丰富经验； 2，具备风险管理理论和实践经验，熟悉个人小额及消费金融等的运作机制与管理规则；精通风险模型的相关算法，掌握金融风险量化工具； 3，全面的风控数据分析、运营策略优化、对危机的预见性等方面的能力，确保风险控制工作平稳有序； 4、诚信、正直、对工作有激情，具备优秀的团队管理能力、分析与解决问题能力、沟通与协调能力；强烈的责任心和团队合作意识。
            ",6年以上经验,60,,,学历不限,风控副总监（反欺诈）
,59-79万,"
学历不限
3年以上经验
语言不限
20-45岁
",https://www.liepin.com/a/10143578.shtml,59,,"
               岗位职责：1、负责公司微信公众号的日常运营及推广工作，提高品牌关注度；2、结合业务需求策划优质、有高度传播性的内容；3、挖掘和分析微信用户需求，增加粉丝互动，收集用户反馈；4、利用专业运营数据分析工具分析粉丝社会化媒体运营指标，提高运营效率与效果。任职要求：1、文案能力强，能够独立运营微信公众号，能够独立完成新媒体营销计划；2、熟悉微信等新媒体和分析工具，独立运作过具体的成功案例，即时掌握当下热门话题，对新媒体有热情及敏锐度。
            ",3年以上经验,79,,,学历不限,新媒体运营
,100-160万,"
硕士及以上
5年以上经验
语言不限
24-38岁
",https://www.liepin.com/a/10173780.shtml,100,,"
               大安全&服务及数据事业群-人工智能部高级算法专家岗位描述         1、 开发和实现大规模分布式机器学习和深度算法； 2、 提升数据团队算法能力，实现数据分析预测架构的优化； 3、最新图像识别算法的应用类研发4、 业务应用的场景：     聚宝财经引擎开发，事件主题/知识图谱挖掘，金融量化分析，个性化资讯推荐。     口碑业务LBS模型开发，推荐业务；     口碑创新业务产品算法；     蚂蚁的智能客服项目（智能问答，问题识别，实时监控）的算法开发；     芝麻信用的新模型开发；     网商银行花呗个人贷款业务模型开发；5、通过声纹识别、生物识别等技术手段判定一个人的身份，通过语音识别、语音合成、自然语音处理与信息检索建立智能机器人服务体系；岗位要求         1、在如下专业领域有丰富经验：机器学习，深度学习，自然语言处理，图像识别，机器学习和推荐，分布式计算系统，大规模优化算法，贝叶斯模型和Graphical models等； 2、优秀的编程能力，精通C++或Java等； 3、热衷于技术创新，适应精英团队氛围，善于运用资源拿到结果； 4、计算机，数学，统计学或相关专业，硕士以上学历；
            ",5年以上经验,160,,,硕士及以上,机器学习算法专家
,35-60万,"
学历不限
3年以上经验
语言不限
25-40岁
",https://www.liepin.com/a/10171881.shtml,35,,"
               岗位描述1负责搭建公司信用的风控管理体系，梳理基于产品和商户生命周期管理的风险点，拟订风险预警规则、风险处理机制的标准化流程，协助业务健康发展；2负责基于风险控制的标准化流程的有效落地执行，并能关注效率与风险的平衡，监测、识别、评估产品和商户管理流程的风险，及时提出流程优化建议。岗位要求1、熟悉征信行业、互联网行业的风险类型，具有互联网的创新风控意识； 2、具备风险识别、分析和评估的技能，并有良好的业务感知和理解能力； 3、较强的数据分析能力及流程问题的挖掘能力，具备较强的逻辑思维能力及良好的沟通协调整合能力。4、有风控管理、流程管理工作经验者优先。
            ",3年以上经验,60,,,学历不限,商家风险管理
,30-50万,"
大专及以上
1年以上经验
语言不限
20-35岁
",https://www.liepin.com/a/9370281.shtml,30,,"
               1、要求专科及以上学历2、1年以上的移动APP产品设计经验，独立负责过整个项目，对移动互联网有深刻的认识和理解；3、熟悉电子商务行业，善于挖掘对下游商家和上游用户的用户需求；4、掌握可用性设计的专业知识，并具备实际经验，能够运用信息结构，交互设计原则等知识完成可用性高的产品设计。5、了解数据分析方法和过程，表达能力强，具备优秀的定性、定量分析能力以及严密的逻辑思维。6、具备适合自己的创新思维体系，并能结合实际的创新案列讲出你的创新过程中的思考方法。7、敏锐的市场意识，广阔的视野，并有实际的案列证明。
            ",1年以上经验,50,,,大专及以上,产品经理
,20-50万,"
本科及以上
3年以上经验
语言不限
25-35岁
",https://www.liepin.com/a/10173419.shtml,20,,"
               工作职责：1、搜集行业动态和趋势，参与策略研究，挖掘行业机会；2、配合市场活动，针对行业会议等进行宣讲；3、为销售团队提供业务支持，引导客户需求，撰写解决方案；4、整理沉淀行业客户需求，完善基于神策产品的行业解决方案。岗位要求：1、三年以上行业分析、咨询管理工作经验，零售、金融等领域优先；2、了解大数据行业，有企业数据分析项目服务经验者优先；3、思路清晰，有良好的沟通能力和表达能力；4、具备快速学习能力和适应能力，主动性强；5、本科以上学历，数学或计算机相关专业优先。
            ",3年以上经验,50,,,本科及以上,行业分析师
,25-45万,"
本科及以上
1年以上经验
语言不限
20-40岁
",https://www.liepin.com/a/10172470.shtml,25,,"
               本科以上学历，3年以上经验，主要去做付费内容运营，需要擅长数据分析，善于用数据驱动运营；.负责付费内容产品的编辑运营，根据业务需求完成活动、专题的策划；3.完成富有吸引力的整合包装（包括图片制作、挖掘产品亮点）；4.分析受众特征和需求，完善内容和产品功能，提高用户付费率。
",1年以上经验,45,,,本科及以上,高级内容/用户/文案运营
,25-55万,"
统招本科
3年以上经验
语言不限
25-35岁
",https://www.liepin.com/a/9946589.shtml,25,,"
               工作职责：       1、负责证券公司互联网产品的用户调研、竞品研究、数据分析、需求挖掘以及详细功能模块设计；       2、与技术开发及产品测试部门紧密配合，分析说明需求，解答产品功能和业务问题；       3、积极配合技术开发、测试、产品运营、市场策划等相关部门，有效推进产品迭代升级发布，以及提升产品市场占有率及用户活跃度；       4、对市场发展趋势有敏锐的洞察力和创新意识及良好的分析、研判能力，能够深刻把握用户需求；       5、根据产品运营情况及公司业务发展状况，不断改进产品；        6、全面满足用户的浏览、互动和交易等投资全流程需求，有效开拓互联网券商业务创新发展。任职资格：       1、本科以上学历，2年以上互联网金融产品工作经验；      2、具有团队管理经验和知名互联网产品资深工作经历者优先；       3、对工作充满热情，富有创新精神，能承受较大的工作压力；       4、优秀的互联网产品理解分析能力、沟通合作能力；具有敏锐的市场洞察力和严密的逻辑分析能力；       5、热爱证券投资领域，具备良好的基本面和技术面分析能力，对证券投资分析有独到见解，对投资者行为心理有深刻的认识；       6、执行力强，善于组织协调并推动项目进展。
",3年以上经验,55,,,统招本科,东方财富网终端产品经理
,40-70万,"
学历不限
4年以上经验
普通话
25-35岁
",https://www.liepin.com/a/8072674.shtml,40,,"
               1、负责PC及移动端产品的设计、交互及相关设计管理工作；2、参与整个产品的规划和创意过程，协同产品经理分析业务需求，归纳、分解出设计需求；3、根据需求，用户使用场景，设计完整的用户操作流程、界面结构、产品原型；4、撰写交互规范文档，推动规范执行；5、评估方案上线后的实际效果，总结并提出改进建议；6、优化现有产品的易用性，提升产品用户体验；7、参与用户研究，通过用户反馈和数据分析等方式，发现产品问题，挖掘用户需求。
            ",4年以上经验,70,,,学历不限,高级交互设计师
,90-120万,"
本科及以上
5年以上经验
语言不限
30-45岁
",https://www.liepin.com/a/9949537.shtml,90,,"
               岗位职责：1、技术战略：组织研究人工智能和大规模数据分析方向前沿技术和黑科技，主持制定技术发展路线和战略规划并切实落地到应用，达到技术创新；2、技术实践：跟踪大数据应用动向，设计、建立、完善适应互联网业务的数据挖掘、分析产品架构及运营模式；3、技术分享：应用自身号召力，完成内外部的技术分享或培训，达到公司技术品牌的正向提升作用；4、产品战略：同产品VP一起参与到公司发展战略的规划，协助CEO制定公司经营计划和产品发展战略计划；5、工程管理：管理team完成RoadMap，并同时积累服务模块和组件；6、团队管理：进一步提升技术氛围，培养技术人才。 任职要求：1、互联网思维，懂行；数据敏感，深入大数据行业；2、技术功底深，熟用大数据技术。深入使用kafka、ES、hadoop、hive、flink、Spark其中至少3项；3、基本功扎实，有良好编码风格和文档习惯，必须具备大规模实时计算系统设计开发经验，接触过数据科学项目；4、本科以上，10年以上专职技术或技术管理从业经历；5、有一定商业思维，领导气质强；6、有过从0到有的创业经历，管理过超过40人的研发team者优先；7、公司文化风格偏重公开透明和直接，所以情商不用很高，就事论事就好；8、从事过数据建模至业务落地，广告营销系统建设相关事务者优先。
",5年以上经验,120,,,本科及以上,高级技术总监-大数据 AI
,100-160万,"
硕士及以上
5年以上经验
语言不限
24-38岁
",https://www.liepin.com/a/10173778.shtml,100,,"
               大安全&服务及数据事业群-人工智能部高级算法专家岗位描述         1、 开发和实现大规模分布式机器学习和深度算法； 2、 提升数据团队算法能力，实现数据分析预测架构的优化； 3、最新图像识别算法的应用类研发4、 业务应用的场景：     聚宝财经引擎开发，事件主题/知识图谱挖掘，金融量化分析，个性化资讯推荐。     口碑业务LBS模型开发，推荐业务；     口碑创新业务产品算法；     蚂蚁的智能客服项目（智能问答，问题识别，实时监控）的算法开发；     芝麻信用的新模型开发；     网商银行花呗个人贷款业务模型开发；5、通过声纹识别、生物识别等技术手段判定一个人的身份，通过语音识别、语音合成、自然语音处理与信息检索建立智能机器人服务体系；岗位要求         1、在如下专业领域有丰富经验：机器学习，深度学习，自然语言处理，图像识别，机器学习和推荐，分布式计算系统，大规模优化算法，贝叶斯模型和Graphical models等； 2、优秀的编程能力，精通C++或Java等； 3、热衷于技术创新，适应精英团队氛围，善于运用资源拿到结果； 4、计算机，数学，统计学或相关专业，硕士以上学历；
            ",5年以上经验,160,,,硕士及以上,机器学习算法专家
,18-30万,"
统招本科
3年以上经验
语言不限
20-35岁
",https://www.liepin.com/a/9945741.shtml,18,,"
               工作内容： 1.负责对平台类及营销工具类产品进行规划及设计，把握产品的发展路线及方向； 2.研究用户行为习惯，研究市场同类产品，收集汇总各方需求，形成产品定义； 3.设计具体产品功能、流程，编写完整的市场分析文档（MRD）、产品需求文档（PRD）、协助有关团队理解及掌握需求； 4.负责跨部门协作和沟通，并推动交互、设计、开发、测试、运营人员紧密合作达成产品目标； 5.根据产品运营情况和数据分析，深入挖掘用户需求，对用户需求、市场需求和业务需求进行调研分析，持续改进产品。 任职资格： 1.大专及以上学历，至少3年以上相关互联网产品工作经验； 2.具备系统化思考和设计能力，具备业务及系统规划经验，较强的逻辑思维能力及分析设计能力；  3.对产品发展趋势有良好的判断能力；对产品和市场有优秀的洞察力； 4.具有良好的沟通与语言表达能力，良好的团队协作、执行力与学习能力，以及产品相关文案的撰写能力； 5.有互联网金融或零售电商类平台产品经验者优先
            ",3年以上经验,30,,,统招本科,基础产品经理（运营方向）
,50-60万,"
本科及以上
5年以上经验
普通话
30-40岁
",https://www.liepin.com/a/8216019.shtml,50,,"
               1. 流量运营 商业嗅觉好，需要有商务沟通能力和热点营销能力，有一定渠道分发经验更好，能有产品合作和产品运营的感觉，需要有一定的商务沟通能力 2. 平台产品运营：搜索运营或者栏目活动运营 3. 平台运营 栏目营销活动运营经验 4. 平台会员运营 会员工具 会员体系和营销产品运营经验，会员活动策划能力强 会员权益 会员权益商务合作拓展经验，有较强资源整合能力和创新能力 会员监控 有很好的业务数据分析能力和会员管理模型能力，数据产品能力 会员标签 数据挖掘和数据商业应用经验和能力 5. 社区用户运营 社区、社群用户运营管理经验，能通过规则制定和技巧驱动用户活跃度和产生内容 内容运营 新媒体及社交媒体经验，同时具备媒体背景更佳 策划运营 有社会化营销策划经验，具备用户、内容出发的创意引爆外部社交平台话题，有线上线下融合思维 账号运营 有微博、微信、今日头条等自媒体账号运营成功经验，有新媒体或媒体背景更佳 拓展合作 掌握国内新媒体、自媒体、优质达人渠道基础，能快速完成合作谈判并持续管理已拓展资源 
            ",5年以上经验,60,,,本科及以上,C端运营、用户运营、流量运营
,30-50万,"
统招本科
3年以上经验
语言不限
26-35岁
",https://www.liepin.com/a/10002909.shtml,30,,"
               ①建设风控业务管理策略，建立有效的支付风险与反洗钱模型与侦测机制；②负责跟踪公司事业部各项业务进展，进行数据分析，评估业务风险状态及风险程度，提供风险解决方案及分析报告；③负责指导风控规则的制定和校调，保障支付安全，防范系统性风险；④负责风险指标库内容建立，实施风险技术基础建设，包括风险数据挖掘、清洗、分析与模型建设；⑤负责各类风险系统建设并参与模型类结果监测、分析报表体系及模型优化；⑥负责模型上线所需的开发部门数据、系统开发对接工作。
",3年以上经验,50,,,统招本科,风险建模师
,40-60万,"
统招本科
5年以上经验
语言不限
28-35岁
",https://www.liepin.com/a/9361217.shtml,40,,"
               工作职责：1. 承担移动客户端内所有产品的体验设计工作； 2. 注重用户反馈，产品数据，设计行业趋势与发展，热衷于产品体验的创新研究和设计发展的应用与扩展； 3. 关注互联网金融行业发展，对业务和行业敏感，能与产品经理密切配合，整理并挖掘更全面的用户特征及产品需求，推动公司业务发展和体验提升； 4. 与整个研发团队紧密配合，确保上线产品体验体验质量，协助达成产品目标； 5. 推动并协调产品不同阶段的用户研究及可用性测试，关注产品的用户体验反馈及数据分析。任职资格：1. 熟悉不同移动设备不同移动平台的交互规范及方法； 2. 分析业务需求，并加以分解归纳出产品人机交互界面体验设计需求； 3. 设计产品的交互界面结构、用户操作流程等； 4. 关注细节，有紧密的逻辑思维能力，形象化的表达能力； 5. 有激情，具备优秀的沟通与抗压能力。
            ",5年以上经验,60,,,统招本科,交互设计高级专家
,30-50万,"
本科及以上
5年以上经验
语言不限
25-35岁
",https://www.liepin.com/a/9192349.shtml,30,,"
               1、参与大数据征信产品的设计与研发；2、负责规划爬虫等数据类产品的发展；3、利用数据分析结果解决实际问题，指导业务发展。4、有基于分析建模、机器学习、文本挖掘等技术经验者更佳；?任职要求：1、数学、统计、金融工程、计算机等相关专业，全日制本科及以上学历；2、熟练使用SQL，掌握MYSQL等主流RDBMS，了解或者熟悉HIVE / HBase 等分布式平台者优先；3、良好的团队合作精神，较强的沟通表达能力、执行力；4、工作作风严谨踏实，逻辑清晰，具备较强的责任心和抗压性，较强的收集、分析信息的能力。
",5年以上经验,50,,,本科及以上,数据产品经理
,30-50万,"
统招本科
8年以上经验
语言不限
30-42岁
",https://www.liepin.com/a/9977134.shtml,30,,"
               1、 互联网金融产品设计；2、 负责跟踪观察互金产品、用户情况并定期进行分析；3、 负责设计产品商务模型，推广营销模型，跟进客户反馈；4、 对产品市场及需求进行挖掘和研究，提供新产品开发或现有产品升级的合理化方案；5、分析目标市场和目标客户特征，根据客户细分情况，设计和开发针对性的产品策略及推广政策，推进产品的实施与营销指导，并进行产品的调整和修订；6、负责对金融市场（行业、金融机构、客户、产品及同业竞争对手）进行行业研究及分析，出具系统性分析报告，供决策者进行决策参考；7、在产品宏观经济把握方面，产品结构设计，发行落地方面，有丰富的实践经验和有效的工作方法；8、结合传统金融产品特性，创设创新型互联网产品，并确定各金融产品交易结构、定价、法律文本、风险控制措施、实施流程等。任职要求：1、三年以上互金行业相关工作经验，P2P、基金 银行等领域优先；2、熟悉金融产品设计流程，有实际参与产品研发设计经历，有一定的团队管理经验；3、思维缜密、严谨，具有较强的执行力，有独立思考和产品实现能力；4、有良好的逻辑思维能力和数据分析能力，良好的市场调研和市场分析能力；5、具备互联网金融产品设计和管理经验优先。
            ",8年以上经验,50,,,统招本科,产品部总监
,25-45万,"
统招本科
2年以上经验
语言不限
25-40岁
",https://www.liepin.com/a/10020254.shtml,25,,"
               1、数据挖掘工作，从企业大数据中发现与企业风险、宏观利率波动、市场风险等传统中没有发现的相关性或因果联系；2、模型建立工作，面向特定投资或风险类应用场景，搭建计量模型或机器学习模型3、运用金融或经济学知识，面向特定投资或风险类应用场景，搭建理论模型，并进行数据分析，进行验证
            ",2年以上经验,45,,,统招本科,模型分析
,20-35万,"
学历不限
3年以上经验
日语
20-45岁
",https://www.liepin.com/a/9972619.shtml,20,,"
               职位要求：- 熟悉某个业务领域（生产/制造，供应链，物流，财务，外贸，工业自动化等）- 拥有某项技术专长（数据库，BI, 数据分析，性能调优，数据挖掘，ERP等）- 教育背景：本科及以上学历- 日语可以跟客户沟通，书面+口头
            ",3年以上经验,35,,,学历不限,SSE-PM
,60-89万,"
本科及以上
5年以上经验
语言不限
28-40岁
",https://www.liepin.com/a/9643342.shtml,60,,"
               岗位描述：""? 负责构建大型高可用、高可靠的自动化研发运维系统 ? 负责优化并持续改进现有的平台与工具的架构 ? 持续的跟进架构、代码、测试、部署以及系统优化 ? 负责管理和分析用户需求，形成需求分析和产品设计方案，推动并解决具体业务问题 ? 负责协助长期的业务战略规划，影响、参与战略决策 负责调研、追踪业界先进的监控方案的趋势 ? 负责招聘优秀的研发和管理者 鼓励创新 积极的在知识产权、专利上做出贡献 跨团队的协同组织，按期保质完成项目各阶段目标 We have high standards for our systems as well as our employees: our systems are highly reliable, highly available, and turn scale into an advantage for our business and an asset to our customers. To be successful in this role you’ll need an established background in building massively-scalable devops systems, solid business judgment, great communication skills, interacting with enterprise and large customers and the ability to achieve results in an agile and quickly evolving environment. You will have strong ownership over creating new systems and evolving existing systems including product definition, engineering development and operations, team development, and scaling the business. Be responsible for ensuring sanity of architecture, operational excellence and quality, delivering results on time. Regularly dive into architecture, code, test plans, project plans, deployments and operations to drive excellence through your organization. You will drive solutions to improve deployments, release processing, and system performance. You will also help to define, compile and visualize key performance indicators to ensure client satisfaction. You’ll help set, and will be expected to deliver on, aggressive goals for feature delivery, performance and operational performance. You’ll play a critical role in business planning, working closely with senior executives to develop business targets, resource requirements, and influence our long-term technical and business strategy, and influences leadership decisions Our employees are super smart, driven to serve customers, and fun to work with. Hires and develops smart and motivated engineers and managers to establish teams that can deliver fast and predictably, adjusting in an agile fashion to deliver what our customers need. Expects and requires innovation of her/his team Contribute intellectual property through patents.""岗位要求：""? 本科以上学历，有15年以上大型互联网公司或大型IT企业研发、架构设计经验 ? 有10年以上大型互联网公司或大型IT企业基础架构或运维系统架构设计经验 ? 深入理解项目管理、软件生命周期管理等理念，结合互联网及云计算的开发实践，打造规范适用的研发支撑平台。 ? 精通Linux，了解或熟悉操作系统架构，分布式架构 至少精通Java，Scala，Python，Nodejs，Go 等至少一门编程语言 ? 熟悉容器和虚拟化技术docker，并有实际项目经验 精通MySQL，HBase，NoSQL等各种数据库技术，精通OpenTSDB或RRD等的时间序列数据库 精通分布式集群技术、网络优化 熟悉数据分析，数据挖掘方法 精通RabbitMQ，ActiveMQ，ZeroMQ 等主流消息队列 ? 精通Nagios，Zabbix，Tivoli等主流监控系统，有过二次开发经验 熟悉Puppet、Ansible、Saltstack 等相关运维工具，并至少精通其中之一 有自动化运维研发、架构的经验 熟悉计算机网络，以及数据中心及相关基础设施 ? 良好的沟通能力 精通大数据存储和计算，包括离线数据处理和实时数据处理 优先考虑 ? 硕士或以上 ? 熟悉云计算、了解并使用过一种IaaS、PaaS（AWS，阿里云，百度云，腾讯云，heroku等） ? 对主流的协议、OS、网络、方面有经验的优先考虑 ? 在机器学习、统计分析等方面有经验的优先考虑 Bachelors in Computer Science or Engineering 15+ years of experience preferably with Internet-scale experience 10+ years of experience building and managing development teams that design and deliver large distributed systems that is highly reliable and scalable Deep knowledge of distributed systems, cache, messaging, workflow and enterprise-wide systems. Deep knowledge of contianer and virtualization Deep knowledge of ops automation system architect Deep knowledge of mainstream database, nosql db, tsdb etc. Proficiency in at least one modern programming language such as C/C++, Java, Go etc. A solid understanding of performance and efficiency issues. Strong analytic and quantitative analysis skills Experience influencing software engineers best practices within your team. Experience with agile software development practice Exhibits excellent judgment Communicates effectively both verbally and in writing Preferred Qualifications Master’s degree or higher preferred Experience building and architecting systems that run on Cloud Platform (AWS，Azure, etc.) Knowledge of major protocols, topology design, OS, network Experience with Machine Learning or Statistical data analysis a plus Sound business judgment, proven ability to influence others, and strong analytical thinking skills are critical to success in this position 
            ",5年以上经验,89,,,本科及以上,平台业务架构师
,120-180万,"
本科及以上
5年以上经验
普通话
30-40岁
",https://www.liepin.com/a/7457296.shtml,120,,"
               职位描述：1、本科及以上学历,技术出生，移动云端开发经验；2、五年以上互联网及移动互联网产品设计及产品团队管理相关经验；3、精通项目策划、流程管理、进度控制技巧；4、具备良好的数据分析能力和用户产品意识，对于用户中心和用户平台型产品具备深刻认识和独到见解；5、知识范围广阔，理解用户心理学，设计美学，对互联网用户的心理特点有比较准确的把握，并能有针对性设计相关产品和功能；6、开放性思维和接受新领域、变革的意识，明确的结果导向意识；7、具备丰富的互联网产品经验，对互联网和移动互联网发展趋势有敏锐的洞察力、创新意识及良好的分析、判断能力；8、有好的向上、横向、向下的沟通能力,有较强的组织协调能力和资源管理能力；9、有知名互联网公司工作经验者优先考虑。（BAT等知名网站）职位描述：1、负责公司互联网及移动互联网产品规划及产品发展方向的整体把握和工作部署，结合公司发展战略，全面策划及统筹产品的发展规划，明晰定位、目标、策略并落实实施；2、把握产品及互联网发展趋势，分析跟踪竞争对手，定期完成分析报告或产品竞争战略和计划；3、负责用户需求调研和用户行为分析，搜集和提出产品需求，制定产品规范，对产品进行全面设计，如功能、特性、使用流程、性能要求等，并技术人员一起，综合优化利用各种技术手段，完成产品研发；4、监督跟进各线产品的策划、设计、定义、开发的质量控制以及产品管理的最终发布；5、定期对自身产品、整体行业、竞争对手等进行分析并评估，结合BI部门数据支持，不断优化产品，完成产品生命周期管理，决策提供核心依据；6、协同运营、设计、开发、数据挖掘、市场团队，确保产品的研发运营整体进度；7、负责产品团队人员架构配置、培养人员管理、业绩管理、质量把控。8、O2O知名行业产品总监优先考虑；
            ",5年以上经验,180,,,本科及以上,产品总监 VP
,50-80万,"
本科及以上
5年以上经验
语言不限
20-55岁
",https://www.liepin.com/a/10018067.shtml,50,,"
               工作内容/职位描述：1、负责制定公司战略性&创新性投资政策，明确创新孵化重点领域及方向；?2、带领团队进行战略&创新项目的前期研究、项目寻找及尽调、参与项目决策以及负责孵化后管理与追踪；?3、建立公司创新管理机制，形成知识产权或实际使用价值；?4、建立公司数据治理机制、进行数据分析和挖掘，为业务提供有价值的支持。任职资格：1、全日制本科及以上学历，金融工程专业、统计或数学专业、计量经济专业或计算机专业优先。?2、具有较强的创新意识、以及数据洞察能力；较强的沟通、协调和团队管理能力。?3、5年以上工作经历，有互联网或金融科技、投资运作与管理经历优先考虑。
            ",5年以上经验,80,,,本科及以上,创新孵化部副总经理
